product_id,product_name,product_features,discount(%),price(INR),rating
321,Xiaomi Mobile Model 321,"108MP Camera, 6000mAh Battery, 5G",15,41829,4.2
322,HP Laptop Model 322,"Ryzen 7, 32GB RAM, 512GB SSD",27,46150,3.1
323,Sony Smartwatch Model 323,"SpO2, LCD Display",28,122983,4.6
324,Apple Laptop Model 324,"i5, 16GB RAM, 1TB SSD",46,47322,4.5
325,HP Mobile Model 325,"108MP Camera, 5000mAh Battery, 5G",39,118264,4.6
326,Lenovo Laptop Model 326,"Ryzen 5, 8GB RAM, 512GB SSD",6,23702,4.2
327,Lenovo Laptop Model 327,"i7, 8GB RAM, 256GB SSD",40,98193,4.9
328,Sony Laptop Model 328,"Ryzen 7, 8GB RAM, 512GB SSD",41,123667,4.3
329,OnePlus Smartwatch Model 329,"Heart Rate, LCD Display",42,136659,3.1
330,OnePlus Smartwatch Model 330,"SpO2, LCD Display",49,26852,4.1
331,Acer Smartwatch Model 331,"GPS, LCD Display",46,131253,4.5
332,Dell Mobile Model 332,"64MP Camera, 4000mAh Battery, 5G",35,90356,3.8
333,HP Laptop Model 333,"Ryzen 7, 8GB RAM, 512GB SSD",22,125454,4.0
334,OnePlus Laptop Model 334,"Ryzen 7, 16GB RAM, 512GB SSD",29,39691,4.1
335,Apple Mobile Model 335,"64MP Camera, 4000mAh Battery, 5G",26,121835,4.2
336,Acer Smartwatch Model 336,"SpO2, AMOLED Display",46,91497,4.4
337,Sony Mobile Model 337,"108MP Camera, 5000mAh Battery, 5G",37,54304,4.9
338,OnePlus Smartwatch Model 338,"SpO2, LCD Display",42,31842,4.4
339,Asus Smartwatch Model 339,"Heart Rate, AMOLED Display",47,112206,3.1
340,Samsung Laptop Model 340,"i7, 32GB RAM, 512GB SSD",46,140782,3.0
341,Dell Mobile Model 341,"64MP Camera, 6000mAh Battery, 5G",29,30095,4.7
342,Samsung Smartwatch Model 342,"GPS, AMOLED Display",39,91439,4.3
343,OnePlus Mobile Model 343,"108MP Camera, 6000mAh Battery, 5G",27,81305,3.9
344,Xiaomi Smartwatch Model 344,"SpO2, LCD Display",13,118946,4.0
345,OnePlus Smartwatch Model 345,"SpO2, AMOLED Display",47,91210,3.6
346,Acer Mobile Model 346,"64MP Camera, 6000mAh Battery, 5G",44,53293,4.6
347,Dell Mobile Model 347,"50MP Camera, 5000mAh Battery, 5G",16,17337,4.2
348,Xiaomi Smartwatch Model 348,"SpO2, LCD Display",11,58293,4.9
349,Xiaomi Mobile Model 349,"50MP Camera, 6000mAh Battery, 5G",45,132742,3.1
350,HP Mobile Model 350,"64MP Camera, 5000mAh Battery, 5G",47,80411,3.1
351,Lenovo Mobile Model 351,"50MP Camera, 4000mAh Battery, 5G",6,75157,3.5
352,Lenovo Mobile Model 352,"50MP Camera, 6000mAh Battery, 5G",30,94406,3.6
353,Sony Laptop Model 353,"i7, 16GB RAM, 256GB SSD",14,95023,3.6
354,Samsung Laptop Model 354,"Ryzen 7, 16GB RAM, 512GB SSD",25,90091,3.3
355,Lenovo Smartwatch Model 355,"GPS, LCD Display",22,56975,3.9
356,Sony Smartwatch Model 356,"GPS, AMOLED Display",21,43255,4.4
357,Xiaomi Smartwatch Model 357,"SpO2, AMOLED Display",7,38178,3.1
358,OnePlus Mobile Model 358,"108MP Camera, 5000mAh Battery, 5G",9,85249,3.1
359,Xiaomi Laptop Model 359,"i5, 8GB RAM, 512GB SSD",15,36050,4.9
360,Dell Mobile Model 360,"50MP Camera, 4000mAh Battery, 5G",44,23287,3.3
361,Apple Mobile Model 361,"50MP Camera, 4000mAh Battery, 5G",40,32499,4.7
362,Samsung Laptop Model 362,"i7, 32GB RAM, 1TB SSD",30,96672,3.0
363,Acer Mobile Model 363,"50MP Camera, 5000mAh Battery, 5G",10,98920,3.4
364,Apple Smartwatch Model 364,"Heart Rate, LCD Display",26,99590,4.3
365,OnePlus Laptop Model 365,"Ryzen 5, 16GB RAM, 256GB SSD",20,69962,3.0
366,HP Mobile Model 366,"50MP Camera, 4000mAh Battery, 5G",23,121630,4.6
367,Dell Laptop Model 367,"Ryzen 5, 32GB RAM, 1TB SSD",32,10710,3.8
368,Sony Laptop Model 368,"Ryzen 7, 16GB RAM, 1TB SSD",9,149471,4.9
369,OnePlus Smartwatch Model 369,"SpO2, AMOLED Display",26,86525,4.1
370,OnePlus Smartwatch Model 370,"GPS, AMOLED Display",16,78320,4.8
371,HP Mobile Model 371,"108MP Camera, 6000mAh Battery, 5G",20,137575,4.3
372,HP Smartwatch Model 372,"Heart Rate, LCD Display",27,70734,4.0
373,Samsung Smartwatch Model 373,"GPS, AMOLED Display",50,51450,4.8
374,HP Mobile Model 374,"64MP Camera, 5000mAh Battery, 5G",50,142526,4.2
375,Acer Laptop Model 375,"i7, 32GB RAM, 1TB SSD",48,113638,4.5
376,Samsung Smartwatch Model 376,"GPS, LCD Display",22,146700,4.3
377,Xiaomi Mobile Model 377,"50MP Camera, 4000mAh Battery, 5G",20,11407,3.9
378,Lenovo Laptop Model 378,"Ryzen 5, 32GB RAM, 256GB SSD",35,48994,4.8
379,Dell Smartwatch Model 379,"SpO2, AMOLED Display",23,126831,3.1
380,OnePlus Smartwatch Model 380,"SpO2, LCD Display",29,40999,3.5
381,Xiaomi Laptop Model 381,"Ryzen 5, 16GB RAM, 512GB SSD",31,67874,3.8
382,Samsung Mobile Model 382,"108MP Camera, 4000mAh Battery, 5G",37,142949,3.8
383,HP Smartwatch Model 383,"GPS, LCD Display",21,16979,3.2
384,Acer Laptop Model 384,"Ryzen 5, 8GB RAM, 1TB SSD",42,115403,4.8
385,Acer Mobile Model 385,"108MP Camera, 5000mAh Battery, 5G",47,128629,4.1
386,Dell Laptop Model 386,"Ryzen 5, 8GB RAM, 256GB SSD",40,25210,3.3
387,Asus Mobile Model 387,"64MP Camera, 6000mAh Battery, 5G",28,10930,3.6
388,Apple Laptop Model 388,"i7, 16GB RAM, 256GB SSD",28,47231,3.4
389,Lenovo Mobile Model 389,"64MP Camera, 5000mAh Battery, 5G",46,116298,3.4
390,Dell Mobile Model 390,"64MP Camera, 6000mAh Battery, 5G",21,133840,4.0
391,Sony Laptop Model 391,"i7, 32GB RAM, 512GB SSD",39,141600,4.5
392,Apple Smartwatch Model 392,"GPS, LCD Display",17,11606,4.3
393,Sony Smartwatch Model 393,"SpO2, LCD Display",47,73176,3.7
394,OnePlus Mobile Model 394,"50MP Camera, 4000mAh Battery, 5G",37,96334,4.0
395,Dell Smartwatch Model 395,"SpO2, AMOLED Display",5,55005,4.5
396,HP Mobile Model 396,"108MP Camera, 4000mAh Battery, 5G",33,149388,5.0
397,Samsung Mobile Model 397,"50MP Camera, 6000mAh Battery, 5G",33,36116,3.6
398,Xiaomi Laptop Model 398,"i7, 8GB RAM, 512GB SSD",15,146729,4.4
399,Apple Smartwatch Model 399,"Heart Rate, LCD Display",14,137266,4.9
400,Samsung Smartwatch Model 400,"Heart Rate, AMOLED Display",34,86113,4.5
401,Samsung Mobile Model 401,"64MP Camera, 5000mAh Battery, 5G",15,143435,4.0
402,Asus Mobile Model 402,"50MP Camera, 6000mAh Battery, 5G",31,29447,3.1
403,Sony Smartwatch Model 403,"GPS, AMOLED Display",46,39635,4.2
404,Apple Mobile Model 404,"50MP Camera, 4000mAh Battery, 5G",9,53462,4.0
405,Asus Mobile Model 405,"50MP Camera, 6000mAh Battery, 5G",13,144855,3.9
406,Asus Mobile Model 406,"50MP Camera, 5000mAh Battery, 5G",31,141152,4.4
407,Acer Mobile Model 407,"108MP Camera, 5000mAh Battery, 5G",39,22699,4.1
408,Xiaomi Laptop Model 408,"i5, 32GB RAM, 256GB SSD",13,26201,5.0
409,OnePlus Smartwatch Model 409,"SpO2, AMOLED Display",29,129069,3.3
410,Lenovo Mobile Model 410,"108MP Camera, 5000mAh Battery, 5G",31,34984,3.2
411,Sony Laptop Model 411,"Ryzen 5, 32GB RAM, 512GB SSD",26,83275,4.8
412,Apple Laptop Model 412,"Ryzen 5, 32GB RAM, 1TB SSD",26,72774,4.4
413,Acer Laptop Model 413,"Ryzen 7, 8GB RAM, 512GB SSD",8,73089,3.5
414,Lenovo Smartwatch Model 414,"SpO2, AMOLED Display",12,84446,4.8
415,Xiaomi Laptop Model 415,"Ryzen 5, 32GB RAM, 1TB SSD",15,148132,3.7
416,Apple Mobile Model 416,"64MP Camera, 5000mAh Battery, 5G",32,59297,4.6
417,Samsung Laptop Model 417,"i5, 16GB RAM, 256GB SSD",49,101412,4.9
418,HP Laptop Model 418,"i7, 8GB RAM, 512GB SSD",12,112234,3.3
419,Sony Mobile Model 419,"108MP Camera, 5000mAh Battery, 5G",20,38527,3.4
420,Samsung Laptop Model 420,"Ryzen 7, 8GB RAM, 1TB SSD",13,132500,3.7
421,Dell Mobile Model 421,"50MP Camera, 4000mAh Battery, 5G",18,134730,3.3
422,Apple Laptop Model 422,"i5, 32GB RAM, 1TB SSD",23,38340,4.0
423,Apple Mobile Model 423,"64MP Camera, 6000mAh Battery, 5G",20,119064,4.4
424,Xiaomi Mobile Model 424,"50MP Camera, 5000mAh Battery, 5G",8,110766,3.8
425,Acer Smartwatch Model 425,"GPS, LCD Display",50,57604,4.6
426,Sony Mobile Model 426,"50MP Camera, 5000mAh Battery, 5G",41,35263,4.0
427,OnePlus Laptop Model 427,"i7, 16GB RAM, 1TB SSD",38,90433,4.2
428,Xiaomi Laptop Model 428,"Ryzen 7, 32GB RAM, 256GB SSD",8,65296,5.0
429,Sony Mobile Model 429,"108MP Camera, 6000mAh Battery, 5G",16,57790,4.8
430,Sony Laptop Model 430,"Ryzen 7, 16GB RAM, 256GB SSD",6,7403,3.5
431,Apple Mobile Model 431,"108MP Camera, 4000mAh Battery, 5G",29,26259,4.4
432,HP Laptop Model 432,"i5, 8GB RAM, 256GB SSD",25,89006,3.8
433,Asus Laptop Model 433,"Ryzen 5, 32GB RAM, 1TB SSD",10,78387,3.8
434,OnePlus Smartwatch Model 434,"Heart Rate, LCD Display",13,51710,4.2
435,OnePlus Smartwatch Model 435,"GPS, LCD Display",26,94343,4.6
436,Xiaomi Smartwatch Model 436,"SpO2, AMOLED Display",34,110986,3.4
437,Dell Laptop Model 437,"Ryzen 7, 8GB RAM, 256GB SSD",13,139279,3.6
438,OnePlus Laptop Model 438,"i7, 32GB RAM, 1TB SSD",47,92151,3.6
439,Dell Smartwatch Model 439,"Heart Rate, LCD Display",48,72052,4.6
440,HP Laptop Model 440,"Ryzen 7, 8GB RAM, 1TB SSD",20,114690,3.9
441,Lenovo Smartwatch Model 441,"Heart Rate, LCD Display",10,58460,4.7
442,Asus Laptop Model 442,"Ryzen 7, 32GB RAM, 256GB SSD",41,88257,3.4
443,Acer Smartwatch Model 443,"SpO2, AMOLED Display",7,58259,4.3
444,Xiaomi Mobile Model 444,"108MP Camera, 5000mAh Battery, 5G",6,143006,3.2
445,Xiaomi Smartwatch Model 445,"SpO2, AMOLED Display",9,95435,3.4
446,Xiaomi Laptop Model 446,"i5, 8GB RAM, 256GB SSD",42,135125,4.0
447,OnePlus Laptop Model 447,"Ryzen 7, 16GB RAM, 1TB SSD",14,70345,4.6
448,Sony Mobile Model 448,"108MP Camera, 5000mAh Battery, 5G",30,107869,3.8
449,OnePlus Mobile Model 449,"108MP Camera, 5000mAh Battery, 5G",29,128058,4.4
450,Apple Mobile Model 450,"50MP Camera, 6000mAh Battery, 5G",5,107021,3.5
451,OnePlus Smartwatch Model 451,"Heart Rate, LCD Display",14,16130,3.4
452,Asus Mobile Model 452,"108MP Camera, 6000mAh Battery, 5G",40,110374,4.0
453,HP Laptop Model 453,"Ryzen 7, 16GB RAM, 1TB SSD",10,68461,4.1
454,Lenovo Smartwatch Model 454,"Heart Rate, AMOLED Display",9,133627,3.4
455,Lenovo Smartwatch Model 455,"SpO2, LCD Display",10,23136,3.3
456,Xiaomi Mobile Model 456,"50MP Camera, 6000mAh Battery, 5G",39,96416,3.7
457,Acer Laptop Model 457,"Ryzen 5, 8GB RAM, 256GB SSD",37,135580,4.5
458,HP Smartwatch Model 458,"GPS, AMOLED Display",28,111000,4.8
459,Acer Mobile Model 459,"64MP Camera, 4000mAh Battery, 5G",44,120293,3.0
460,Acer Smartwatch Model 460,"SpO2, LCD Display",23,55825,3.7
461,Xiaomi Mobile Model 461,"50MP Camera, 5000mAh Battery, 5G",47,119085,5.0
462,Dell Mobile Model 462,"108MP Camera, 4000mAh Battery, 5G",23,35874,4.6
463,OnePlus Smartwatch Model 463,"GPS, LCD Display",50,134317,3.6
464,OnePlus Smartwatch Model 464,"Heart Rate, LCD Display",45,126734,4.5
465,OnePlus Mobile Model 465,"108MP Camera, 5000mAh Battery, 5G",11,123002,4.3
466,Dell Mobile Model 466,"108MP Camera, 6000mAh Battery, 5G",8,67403,3.9
467,HP Laptop Model 467,"Ryzen 5, 8GB RAM, 1TB SSD",26,16971,4.2
468,Apple Smartwatch Model 468,"SpO2, LCD Display",35,34835,3.8
469,HP Smartwatch Model 469,"GPS, AMOLED Display",17,73961,3.8
470,Lenovo Smartwatch Model 470,"SpO2, AMOLED Display",41,107068,4.7
471,HP Laptop Model 471,"Ryzen 7, 16GB RAM, 1TB SSD",43,33434,3.4
472,Sony Laptop Model 472,"i7, 32GB RAM, 256GB SSD",47,132617,3.5
473,Sony Laptop Model 473,"Ryzen 5, 8GB RAM, 256GB SSD",38,76955,3.4
474,Xiaomi Smartwatch Model 474,"SpO2, AMOLED Display",16,80388,3.5
475,Apple Laptop Model 475,"i5, 32GB RAM, 1TB SSD",13,15870,4.3
476,OnePlus Laptop Model 476,"i5, 16GB RAM, 256GB SSD",5,25753,4.4
477,Lenovo Laptop Model 477,"i7, 8GB RAM, 256GB SSD",43,149769,3.1
478,Acer Mobile Model 478,"50MP Camera, 4000mAh Battery, 5G",35,67640,4.7
479,Dell Laptop Model 479,"i7, 32GB RAM, 256GB SSD",27,28499,4.7
480,Sony Laptop Model 480,"Ryzen 7, 32GB RAM, 256GB SSD",37,80152,3.7
481,Asus Smartwatch Model 481,"GPS, AMOLED Display",32,106411,4.0
482,Samsung Mobile Model 482,"108MP Camera, 6000mAh Battery, 5G",45,90662,4.2
483,Acer Mobile Model 483,"50MP Camera, 5000mAh Battery, 5G",24,124074,3.8
484,Dell Laptop Model 484,"i7, 8GB RAM, 256GB SSD",19,69528,3.8
485,Xiaomi Laptop Model 485,"i5, 8GB RAM, 1TB SSD",36,24490,3.8
486,Lenovo Smartwatch Model 486,"Heart Rate, LCD Display",12,48129,3.1
487,Xiaomi Mobile Model 487,"50MP Camera, 5000mAh Battery, 5G",5,13014,3.2
488,Asus Smartwatch Model 488,"SpO2, LCD Display",36,125495,4.9
489,Asus Laptop Model 489,"Ryzen 7, 8GB RAM, 1TB SSD",42,104191,3.6
490,Xiaomi Mobile Model 490,"64MP Camera, 6000mAh Battery, 5G",20,126990,3.8
491,HP Mobile Model 491,"108MP Camera, 4000mAh Battery, 5G",13,6085,4.1
492,Dell Smartwatch Model 492,"Heart Rate, LCD Display",16,12980,4.7
493,Acer Smartwatch Model 493,"Heart Rate, LCD Display",48,76481,3.4
494,HP Laptop Model 494,"Ryzen 5, 16GB RAM, 512GB SSD",30,136612,3.4
495,Dell Smartwatch Model 495,"Heart Rate, AMOLED Display",7,41200,4.9
496,Acer Smartwatch Model 496,"Heart Rate, AMOLED Display",31,104638,3.4
497,Samsung Mobile Model 497,"108MP Camera, 5000mAh Battery, 5G",12,138874,3.9
498,Sony Mobile Model 498,"50MP Camera, 5000mAh Battery, 5G",38,28533,4.1
499,HP Laptop Model 499,"i7, 8GB RAM, 256GB SSD",50,82918,4.2
500,HP Laptop Model 500,"Ryzen 7, 32GB RAM, 256GB SSD",30,47821,3.2
501,Xiaomi Mobile Model 501,"50MP Camera, 4000mAh Battery, 5G",41,39030,4.5
502,Sony Laptop Model 502,"i5, 16GB RAM, 512GB SSD",20,147261,4.7
503,Apple Smartwatch Model 503,"SpO2, AMOLED Display",27,84136,3.3
504,Xiaomi Smartwatch Model 504,"GPS, AMOLED Display",30,16240,4.1
505,Dell Laptop Model 505,"Ryzen 7, 32GB RAM, 1TB SSD",13,103777,4.4
506,Xiaomi Mobile Model 506,"64MP Camera, 5000mAh Battery, 5G",10,130712,3.7
507,Lenovo Mobile Model 507,"108MP Camera, 4000mAh Battery, 5G",36,138087,3.2
508,OnePlus Smartwatch Model 508,"Heart Rate, AMOLED Display",48,126715,3.2
509,Sony Laptop Model 509,"Ryzen 5, 8GB RAM, 1TB SSD",13,15457,5.0
510,Samsung Laptop Model 510,"i5, 16GB RAM, 256GB SSD",27,74789,4.9
511,Dell Mobile Model 511,"50MP Camera, 4000mAh Battery, 5G",49,132641,4.9
512,Apple Mobile Model 512,"50MP Camera, 5000mAh Battery, 5G",20,41434,4.9
513,Acer Mobile Model 513,"50MP Camera, 4000mAh Battery, 5G",33,137778,3.5
514,Acer Smartwatch Model 514,"Heart Rate, LCD Display",34,22823,4.4
515,Xiaomi Smartwatch Model 515,"Heart Rate, AMOLED Display",35,84086,4.8
516,Sony Laptop Model 516,"i5, 32GB RAM, 1TB SSD",26,24009,4.7
517,Xiaomi Laptop Model 517,"i7, 16GB RAM, 1TB SSD",24,118260,3.0
518,Samsung Smartwatch Model 518,"SpO2, AMOLED Display",13,120872,3.0
519,Xiaomi Smartwatch Model 519,"Heart Rate, LCD Display",20,69367,3.8
520,Acer Mobile Model 520,"50MP Camera, 4000mAh Battery, 5G",42,59083,4.3
521,Lenovo Laptop Model 521,"i7, 8GB RAM, 256GB SSD",9,99135,3.6
522,HP Smartwatch Model 522,"GPS, AMOLED Display",5,118819,3.4
523,Sony Smartwatch Model 523,"GPS, AMOLED Display",5,115316,3.4
524,Xiaomi Mobile Model 524,"64MP Camera, 4000mAh Battery, 5G",44,112735,4.7
525,Sony Smartwatch Model 525,"GPS, LCD Display",8,71845,3.4
526,Sony Smartwatch Model 526,"GPS, AMOLED Display",31,112071,3.4
527,Acer Mobile Model 527,"64MP Camera, 6000mAh Battery, 5G",39,46955,4.3
528,Xiaomi Smartwatch Model 528,"GPS, LCD Display",17,26820,4.3
529,OnePlus Mobile Model 529,"108MP Camera, 4000mAh Battery, 5G",28,117258,3.9
530,Dell Laptop Model 530,"Ryzen 7, 32GB RAM, 512GB SSD",33,102232,4.5
531,Acer Mobile Model 531,"64MP Camera, 5000mAh Battery, 5G",15,139686,4.9
532,Apple Laptop Model 532,"Ryzen 5, 32GB RAM, 512GB SSD",7,110627,4.7
533,Lenovo Mobile Model 533,"50MP Camera, 4000mAh Battery, 5G",45,83939,3.9
534,Lenovo Mobile Model 534,"50MP Camera, 5000mAh Battery, 5G",47,62774,4.3
535,Dell Laptop Model 535,"i5, 32GB RAM, 256GB SSD",35,41480,3.3
536,Dell Smartwatch Model 536,"SpO2, AMOLED Display",7,37680,4.9
537,Samsung Mobile Model 537,"64MP Camera, 6000mAh Battery, 5G",27,17692,4.2
538,OnePlus Mobile Model 538,"108MP Camera, 6000mAh Battery, 5G",15,133826,3.5
539,HP Laptop Model 539,"Ryzen 7, 32GB RAM, 512GB SSD",46,74298,4.6
540,Acer Mobile Model 540,"108MP Camera, 5000mAh Battery, 5G",43,23354,4.8
541,Xiaomi Laptop Model 541,"Ryzen 7, 16GB RAM, 512GB SSD",18,52142,3.9
542,OnePlus Laptop Model 542,"i5, 32GB RAM, 1TB SSD",46,100721,4.4
543,Dell Laptop Model 543,"Ryzen 7, 32GB RAM, 512GB SSD",20,113724,4.3
544,HP Smartwatch Model 544,"SpO2, LCD Display",23,133742,4.3
545,Sony Smartwatch Model 545,"SpO2, AMOLED Display",21,32289,4.9
546,Sony Smartwatch Model 546,"SpO2, AMOLED Display",24,44221,3.0
547,Acer Smartwatch Model 547,"GPS, AMOLED Display",35,82558,3.9
548,Samsung Mobile Model 548,"64MP Camera, 6000mAh Battery, 5G",26,98654,3.2
549,Acer Mobile Model 549,"64MP Camera, 6000mAh Battery, 5G",43,85781,4.6
550,Sony Laptop Model 550,"i7, 16GB RAM, 1TB SSD",39,57801,3.7
551,Samsung Mobile Model 551,"50MP Camera, 4000mAh Battery, 5G",41,92318,3.2
552,HP Laptop Model 552,"i7, 8GB RAM, 512GB SSD",6,79013,4.2
553,Lenovo Laptop Model 553,"Ryzen 5, 32GB RAM, 512GB SSD",6,123355,3.2
554,Lenovo Mobile Model 554,"64MP Camera, 6000mAh Battery, 5G",7,32242,4.6
555,Apple Mobile Model 555,"64MP Camera, 6000mAh Battery, 5G",28,16035,3.5
556,Lenovo Smartwatch Model 556,"GPS, LCD Display",28,19603,3.5
557,Samsung Laptop Model 557,"Ryzen 5, 8GB RAM, 512GB SSD",26,104807,3.9
558,Acer Smartwatch Model 558,"SpO2, LCD Display",35,92306,3.3
559,Sony Laptop Model 559,"Ryzen 5, 16GB RAM, 256GB SSD",36,127913,3.7
560,Sony Smartwatch Model 560,"SpO2, AMOLED Display",8,98791,4.7
561,Asus Smartwatch Model 561,"GPS, LCD Display",26,112597,3.2
562,Dell Mobile Model 562,"50MP Camera, 5000mAh Battery, 5G",7,71898,4.9
563,Dell Mobile Model 563,"108MP Camera, 6000mAh Battery, 5G",11,122151,4.6
564,Xiaomi Mobile Model 564,"50MP Camera, 4000mAh Battery, 5G",21,100921,3.1
565,Samsung Laptop Model 565,"Ryzen 7, 8GB RAM, 256GB SSD",30,124234,4.9
566,Lenovo Laptop Model 566,"Ryzen 5, 16GB RAM, 512GB SSD",28,9259,4.6
567,Xiaomi Mobile Model 567,"64MP Camera, 6000mAh Battery, 5G",35,103373,3.2
568,Asus Laptop Model 568,"Ryzen 5, 16GB RAM, 512GB SSD",6,58988,4.5
569,Dell Mobile Model 569,"108MP Camera, 6000mAh Battery, 5G",5,17310,3.4
570,Sony Laptop Model 570,"i5, 32GB RAM, 1TB SSD",15,92679,4.1
571,HP Mobile Model 571,"108MP Camera, 6000mAh Battery, 5G",50,98620,3.2
572,Sony Mobile Model 572,"50MP Camera, 4000mAh Battery, 5G",33,23381,3.9
573,Lenovo Mobile Model 573,"108MP Camera, 6000mAh Battery, 5G",9,13299,4.3
574,Sony Laptop Model 574,"i5, 32GB RAM, 512GB SSD",34,72279,4.3
575,OnePlus Smartwatch Model 575,"Heart Rate, LCD Display",35,125258,3.4
576,Sony Laptop Model 576,"Ryzen 7, 8GB RAM, 1TB SSD",22,63689,4.7
577,Samsung Laptop Model 577,"i7, 16GB RAM, 1TB SSD",24,15522,3.8
578,Samsung Mobile Model 578,"108MP Camera, 6000mAh Battery, 5G",32,122767,3.5
579,HP Laptop Model 579,"i7, 8GB RAM, 256GB SSD",43,82719,3.3
580,Asus Mobile Model 580,"108MP Camera, 4000mAh Battery, 5G",10,105566,3.7
581,Asus Laptop Model 581,"Ryzen 7, 32GB RAM, 256GB SSD",47,95046,4.5
582,HP Smartwatch Model 582,"Heart Rate, LCD Display",30,51978,3.2
583,Apple Laptop Model 583,"i7, 8GB RAM, 1TB SSD",26,92183,3.1
584,Lenovo Laptop Model 584,"i7, 16GB RAM, 512GB SSD",20,58570,4.1
585,Samsung Smartwatch Model 585,"Heart Rate, LCD Display",15,61395,4.6
586,Xiaomi Smartwatch Model 586,"SpO2, LCD Display",23,123267,3.6
587,Acer Smartwatch Model 587,"GPS, AMOLED Display",13,63195,3.5
588,Asus Smartwatch Model 588,"SpO2, AMOLED Display",24,43778,3.2
589,Dell Laptop Model 589,"Ryzen 7, 16GB RAM, 512GB SSD",50,62057,4.4
590,Sony Smartwatch Model 590,"SpO2, LCD Display",23,62378,4.5
591,Samsung Mobile Model 591,"64MP Camera, 5000mAh Battery, 5G",26,37999,4.4
592,Apple Smartwatch Model 592,"GPS, LCD Display",35,96680,3.4
593,Lenovo Smartwatch Model 593,"GPS, AMOLED Display",30,29311,3.4
594,Dell Laptop Model 594,"Ryzen 5, 32GB RAM, 1TB SSD",41,100388,4.5
595,Apple Smartwatch Model 595,"Heart Rate, LCD Display",24,128450,3.8
596,Lenovo Laptop Model 596,"Ryzen 7, 32GB RAM, 256GB SSD",48,27485,4.7
597,Xiaomi Smartwatch Model 597,"GPS, AMOLED Display",48,85990,3.4
598,Sony Smartwatch Model 598,"Heart Rate, AMOLED Display",38,61080,3.4
599,Acer Laptop Model 599,"i7, 32GB RAM, 1TB SSD",28,115248,4.8
600,Xiaomi Smartwatch Model 600,"GPS, LCD Display",41,70843,4.4
601,Sony Smartwatch Model 601,"GPS, AMOLED Display",20,56354,3.2
602,Samsung Laptop Model 602,"Ryzen 5, 16GB RAM, 1TB SSD",34,96518,3.7
603,Sony Laptop Model 603,"Ryzen 5, 8GB RAM, 1TB SSD",8,128027,3.3
604,Lenovo Smartwatch Model 604,"Heart Rate, AMOLED Display",14,116712,5.0
605,Lenovo Smartwatch Model 605,"GPS, LCD Display",46,125809,3.6
606,Samsung Mobile Model 606,"108MP Camera, 5000mAh Battery, 5G",8,13941,4.1
607,Lenovo Laptop Model 607,"Ryzen 5, 32GB RAM, 1TB SSD",42,140145,4.6
608,Lenovo Smartwatch Model 608,"SpO2, AMOLED Display",30,75976,4.4
609,Apple Smartwatch Model 609,"GPS, LCD Display",6,74567,3.3
610,Xiaomi Smartwatch Model 610,"SpO2, AMOLED Display",22,75124,4.0
611,Asus Laptop Model 611,"i5, 16GB RAM, 1TB SSD",20,115143,4.7
612,Lenovo Smartwatch Model 612,"GPS, LCD Display",13,144350,3.5
613,HP Smartwatch Model 613,"Heart Rate, AMOLED Display",25,43548,3.4
614,Lenovo Mobile Model 614,"108MP Camera, 5000mAh Battery, 5G",12,99325,4.8
615,Samsung Smartwatch Model 615,"SpO2, LCD Display",27,112437,3.6
616,Acer Laptop Model 616,"i5, 16GB RAM, 512GB SSD",11,119011,4.9
617,Dell Laptop Model 617,"Ryzen 5, 16GB RAM, 1TB SSD",21,65323,3.0
618,Xiaomi Laptop Model 618,"i5, 16GB RAM, 1TB SSD",11,53917,3.5
619,Xiaomi Mobile Model 619,"108MP Camera, 5000mAh Battery, 5G",37,10737,3.3
620,Sony Mobile Model 620,"108MP Camera, 6000mAh Battery, 5G",7,35790,3.8
621,Sony Mobile Model 621,"108MP Camera, 6000mAh Battery, 5G",20,41559,4.4
622,Acer Laptop Model 622,"i7, 16GB RAM, 512GB SSD",24,114368,4.3
623,Lenovo Smartwatch Model 623,"GPS, LCD Display",28,8689,4.6
624,Xiaomi Laptop Model 624,"Ryzen 5, 8GB RAM, 512GB SSD",29,50207,3.0
625,OnePlus Mobile Model 625,"50MP Camera, 4000mAh Battery, 5G",48,78359,3.8
626,Xiaomi Laptop Model 626,"Ryzen 5, 16GB RAM, 512GB SSD",46,91991,4.2
627,Asus Laptop Model 627,"Ryzen 7, 32GB RAM, 512GB SSD",18,62283,3.1
628,Dell Mobile Model 628,"64MP Camera, 5000mAh Battery, 5G",46,78205,4.1
629,Samsung Laptop Model 629,"Ryzen 7, 8GB RAM, 1TB SSD",50,71694,3.6
630,Sony Mobile Model 630,"64MP Camera, 4000mAh Battery, 5G",11,137070,3.4
631,Apple Smartwatch Model 631,"SpO2, LCD Display",40,143093,3.8
632,Xiaomi Mobile Model 632,"50MP Camera, 5000mAh Battery, 5G",37,49513,4.4
633,Apple Laptop Model 633,"i7, 32GB RAM, 512GB SSD",40,65884,3.6
634,Samsung Laptop Model 634,"i7, 32GB RAM, 256GB SSD",49,5627,4.7
635,Asus Mobile Model 635,"50MP Camera, 5000mAh Battery, 5G",7,85802,4.3
636,Acer Mobile Model 636,"50MP Camera, 6000mAh Battery, 5G",24,126775,4.7
637,Samsung Smartwatch Model 637,"GPS, AMOLED Display",15,127416,4.7
638,Lenovo Laptop Model 638,"Ryzen 7, 8GB RAM, 256GB SSD",37,146235,3.4
